company_id,year,operating_activity,investing_activity,financing_activity,pattern_label,cfo_sign,cfi_sign,cff_sign
NHPC,TTM,,,,Mixed,,,
NTPC,Mar 2013,16508.0,-16845.0,988.0,Mixed,1.0,-1.0,1.0
NTPC,Mar 2014,16531.0,-15509.0,-2709.0,Shareholder Returns,1.0,-1.0,-1.0
NTPC,Mar 2015,14889.0,-15977.0,-1474.0,Shareholder Returns,1.0,-1.0,-1.0
NTPC,Mar 2016,24125.0,-19162.0,-3899.0,Shareholder Returns,1.0,-1.0,-1.0
NTPC,Mar 2017,20167.0,-24480.0,3138.0,Mixed,1.0,-1.0,1.0
NTPC,Mar 2018,19670.0,-20678.0,1028.0,Mixed,1.0,-1.0,1.0
NTPC,Mar 2019,18686.0,-24063.0,4927.0,Mixed,1.0,-1.0,1.0
NTPC,Mar 2020,23890.0,-29628.0,6004.0,Mixed,1.0,-1.0,1.0
NTPC,Mar 2021,32444.0,-21034.0,-11049.0,Shareholder Returns,1.0,-1.0,-1.0
NTPC,Mar 2022,41788.0,-22891.0,-19172.0,Shareholder Returns,1.0,-1.0,-1.0
NTPC,Mar 2023,47152.0,-26145.0,-21217.0,Shareholder Returns,1.0,-1.0,-1.0
NTPC,Mar 2024,40785.0,-32141.0,-8246.0,Shareholder Returns,1.0,-1.0,-1.0
NTPC,TTM,,,,Mixed,,,
ONGC,Mar 2013,39874.0,-41220.0,-6927.0,Shareholder Returns,1.0,-1.0,-1.0
ONGC,Mar 2014,53270.0,-63633.0,15225.0,Mixed,1.0,-1.0,1.0
ONGC,Mar 2015,33950.0,-30058.0,-10641.0,Shareholder Returns,1.0,-1.0,-1.0
ONGC,Mar 2016,46292.0,-38256.0,-8972.0,Shareholder Returns,1.0,-1.0,-1.0
ONGC,Mar 2017,45780.0,-43815.0,-1867.0,Shareholder Returns,1.0,-1.0,-1.0
ONGC,Mar 2018,56792.0,-66798.0,9909.0,Mixed,1.0,-1.0,1.0
ONGC,Mar 2019,61458.0,-37132.0,-23324.0,Shareholder Returns,1.0,-1.0,-1.0
ONGC,Mar 2020,70593.0,-53159.0,-16726.0,Shareholder Returns,1.0,-1.0,-1.0
ONGC,Mar 2021,47185.0,-39141.0,-8239.0,Shareholder Returns,1.0,-1.0,-1.0
ONGC,Mar 2022,78248.0,-41197.0,-35790.0,Shareholder Returns,1.0,-1.0,-1.0
ONGC,Mar 2023,86062.0,-74690.0,-12876.0,Shareholder Returns,1.0,-1.0,-1.0
ONGC,Mar 2024,99263.0,-57203.0,-45650.0,Shareholder Returns,1.0,-1.0,-1.0
ONGC,TTM,,,,Mixed,,,
PFC,Mar 2013,-25102.0,22.0,27947.0,Distress Signal,-1.0,1.0,1.0
PFC,Mar 2014,-22473.0,9.0,17671.0,Distress Signal,-1.0,1.0,1.0
PFC,Mar 2015,-21455.0,-491.0,26916.0,Growth Funded by Debt,-1.0,-1.0,1.0
PFC,Mar 2016,-13298.0,-1973.0,10383.0,Growth Funded by Debt,-1.0,-1.0,1.0
PFC,Mar 2017,1795.0,-667.0,1950.0,Mixed,1.0,-1.0,1.0
PFC,Mar 2018,-57148.0,1409.0,52018.0,Distress Signal,-1.0,1.0,1.0
PFC,Mar 2019,-80252.0,-13463.0,93616.0,Growth Funded by Debt,-1.0,-1.0,1.0
PFC,Mar 2020,-42148.0,-73.0,43399.0,Growth Funded by Debt,-1.0,-1.0,1.0
PFC,Mar 2021,-59143.0,1741.0,60424.0,Distress Signal,-1.0,1.0,1.0
PFC,Mar 2022,4904.0,-547.0,-8371.0,Reinvestor,1.0,-1.0,-1.0
PFC,Mar 2023,-74717.0,-1694.0,75537.0,Growth Funded by Debt,-1.0,-1.0,1.0
PFC,Mar 2024,-97820.0,-3409.0,101261.0,Growth Funded by Debt,-1.0,-1.0,1.0
PFC,TTM,,,,Mixed,,,
PIDILITIND,Mar 2013,472.0,-144.0,-339.0,Shareholder Returns,1.0,-1.0,-1.0
PIDILITIND,Mar 2014,394.0,-99.0,-242.0,Reinvestor,1.0,-1.0,-1.0
PIDILITIND,Mar 2015,552.0,-436.0,-165.0,Shareholder Returns,1.0,-1.0,-1.0
PIDILITIND,Mar 2016,907.0,-491.0,-371.0,Shareholder Returns,1.0,-1.0,-1.0
PIDILITIND,Mar 2017,794.0,-879.0,41.0,Mixed,1.0,-1.0,1.0
PIDILITIND,Mar 2018,796.0,39.0,-790.0,Liquidating Assets,1.0,1.0,-1.0
PIDILITIND,Mar 2019,845.0,-513.0,-361.0,Reinvestor,1.0,-1.0,-1.0
PIDILITIND,Mar 2020,1280.0,103.0,-849.0,Liquidating Assets,1.0,1.0,-1.0
PIDILITIND,Mar 2021,1392.0,-1688.0,-76.0,Shareholder Returns,1.0,-1.0,-1.0
PIDILITIND,Mar 2022,955.0,-558.0,-468.0,Reinvestor,1.0,-1.0,-1.0
PIDILITIND,Mar 2023,1558.0,-899.0,-656.0,Shareholder Returns,1.0,-1.0,-1.0
PIDILITIND,Mar 2024,2724.0,-1769.0,-742.0,Shareholder Returns,1.0,-1.0,-1.0
PIDILITIND,TTM,,,,Mixed,,,
PNB,Mar 2013,-692.0,-600.0,-694.0,Pre-Revenue,-1.0,-1.0,-1.0
PNB,Mar 2013,-692.0,-600.0,-694.0,Pre-Revenue,-1.0,-1.0,-1.0
PNB,Mar 2013,-692.0,-600.0,-694.0,Pre-Revenue,-1.0,-1.0,-1.0
PNB,Mar 2013,-692.0,-600.0,-694.0,Pre-Revenue,-1.0,-1.0,-1.0
PNB,Mar 2013,-692.0,-600.0,-694.0,Pre-Revenue,-1.0,-1.0,-1.0
PNB,Mar 2014,16906.0,-302.0,2129.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2014,16906.0,-302.0,2129.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2014,16906.0,-302.0,2129.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2014,16906.0,-302.0,2129.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2014,16906.0,-302.0,2129.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2015,4814.0,-872.0,7451.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2015,4814.0,-872.0,7451.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2015,4814.0,-872.0,7451.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2015,4814.0,-872.0,7451.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2015,4814.0,-872.0,7451.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2016,14167.0,-1352.0,5975.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2016,14167.0,-1352.0,5975.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2016,14167.0,-1352.0,5975.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2016,14167.0,-1352.0,5975.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2016,14167.0,-1352.0,5975.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2017,21938.0,159.0,-9767.0,Liquidating Assets,1.0,1.0,-1.0
PNB,Mar 2017,21938.0,159.0,-9767.0,Liquidating Assets,1.0,1.0,-1.0
PNB,Mar 2017,21938.0,159.0,-9767.0,Liquidating Assets,1.0,1.0,-1.0
PNB,Mar 2017,21938.0,159.0,-9767.0,Liquidating Assets,1.0,1.0,-1.0
PNB,Mar 2017,21938.0,159.0,-9767.0,Liquidating Assets,1.0,1.0,-1.0
PNB,Mar 2018,-1742.0,392.0,7460.0,Distress Signal,-1.0,1.0,1.0
PNB,Mar 2018,-1742.0,392.0,7460.0,Distress Signal,-1.0,1.0,1.0
PNB,Mar 2018,-1742.0,392.0,7460.0,Distress Signal,-1.0,1.0,1.0
PNB,Mar 2018,-1742.0,392.0,7460.0,Distress Signal,-1.0,1.0,1.0
PNB,Mar 2018,-1742.0,392.0,7460.0,Distress Signal,-1.0,1.0,1.0
PNB,Mar 2019,-33532.0,-629.0,13969.0,Growth Funded by Debt,-1.0,-1.0,1.0
PNB,Mar 2019,-33532.0,-629.0,13969.0,Growth Funded by Debt,-1.0,-1.0,1.0
PNB,Mar 2019,-33532.0,-629.0,13969.0,Growth Funded by Debt,-1.0,-1.0,1.0
PNB,Mar 2019,-33532.0,-629.0,13969.0,Growth Funded by Debt,-1.0,-1.0,1.0
PNB,Mar 2019,-33532.0,-629.0,13969.0,Growth Funded by Debt,-1.0,-1.0,1.0
PNB,Mar 2020,-12793.0,-338.0,13591.0,Growth Funded by Debt,-1.0,-1.0,1.0
PNB,Mar 2020,-12793.0,-338.0,13591.0,Growth Funded by Debt,-1.0,-1.0,1.0
PNB,Mar 2020,-12793.0,-338.0,13591.0,Growth Funded by Debt,-1.0,-1.0,1.0
PNB,Mar 2020,-12793.0,-338.0,13591.0,Growth Funded by Debt,-1.0,-1.0,1.0
PNB,Mar 2020,-12793.0,-338.0,13591.0,Growth Funded by Debt,-1.0,-1.0,1.0
PNB,Mar 2021,30950.0,-787.0,5415.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2021,30950.0,-787.0,5415.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2021,30950.0,-787.0,5415.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2021,30950.0,-787.0,5415.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2021,30950.0,-787.0,5415.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2022,20032.0,-1204.0,2032.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2022,20032.0,-1204.0,2032.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2022,20032.0,-1204.0,2032.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2022,20032.0,-1204.0,2032.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2022,20032.0,-1204.0,2032.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2023,22592.0,-732.0,1275.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2023,22592.0,-732.0,1275.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2023,22592.0,-732.0,1275.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2023,22592.0,-732.0,1275.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2023,22592.0,-732.0,1275.0,Mixed,1.0,-1.0,1.0
PNB,Mar 2024,-27939.0,-1506.0,3518.0,Growth Funded by Debt,-1.0,-1.0,1.0
PNB,Mar 2024,-27939.0,-1506.0,3518.0,Growth Funded by Debt,-1.0,-1.0,1.0
PNB,Mar 2024,-27939.0,-1506.0,3518.0,Growth Funded by Debt,-1.0,-1.0,1.0
PNB,Mar 2024,-27939.0,-1506.0,3518.0,Growth Funded by Debt,-1.0,-1.0,1.0
PNB,Mar 2024,-27939.0,-1506.0,3518.0,Growth Funded by Debt,-1.0,-1.0,1.0
PNB,TTM,,,,Mixed,,,
POWERGRID,Mar 2013,11690.0,-22084.0,9962.0,Mixed,1.0,-1.0,1.0
POWERGRID,Mar 2013,11690.0,-22084.0,9962.0,Mixed,1.0,-1.0,1.0
POWERGRID,Mar 2014,15223.0,-26639.0,13712.0,Mixed,1.0,-1.0,1.0
POWERGRID,Mar 2014,15223.0,-26639.0,13712.0,Mixed,1.0,-1.0,1.0
POWERGRID,Mar 2015,15800.0,-24185.0,6399.0,Mixed,1.0,-1.0,1.0
POWERGRID,Mar 2015,15800.0,-24185.0,6399.0,Mixed,1.0,-1.0,1.0
POWERGRID,Mar 2016,15008.0,-21576.0,5621.0,Mixed,1.0,-1.0,1.0
POWERGRID,Mar 2016,15008.0,-21576.0,5621.0,Mixed,1.0,-1.0,1.0
POWERGRID,Mar 2017,21575.0,-23836.0,3959.0,Mixed,1.0,-1.0,1.0
POWERGRID,Mar 2017,21575.0,-23836.0,3959.0,Mixed,1.0,-1.0,1.0
POWERGRID,Mar 2018,22710.0,-25701.0,1285.0,Mixed,1.0,-1.0,1.0
POWERGRID,Mar 2018,22710.0,-25701.0,1285.0,Mixed,1.0,-1.0,1.0
POWERGRID,Mar 2019,23271.0,-18727.0,-2431.0,Shareholder Returns,1.0,-1.0,-1.0
POWERGRID,Mar 2019,23271.0,-18727.0,-2431.0,Shareholder Returns,1.0,-1.0,-1.0
POWERGRID,Mar 2020,30739.0,-10733.0,-18806.0,Shareholder Returns,1.0,-1.0,-1.0
POWERGRID,Mar 2020,30739.0,-10733.0,-18806.0,Shareholder Returns,1.0,-1.0,-1.0
POWERGRID,Mar 2021,29403.0,-9244.0,-20521.0,Shareholder Returns,1.0,-1.0,-1.0
POWERGRID,Mar 2021,29403.0,-9244.0,-20521.0,Shareholder Returns,1.0,-1.0,-1.0
POWERGRID,Mar 2022,26124.0,753.0,-28967.0,Liquidating Assets,1.0,1.0,-1.0
POWERGRID,Mar 2022,26124.0,753.0,-28967.0,Liquidating Assets,1.0,1.0,-1.0
POWERGRID,Mar 2023,40203.0,-7138.0,-30450.0,Shareholder Returns,1.0,-1.0,-1.0
POWERGRID,Mar 2023,40203.0,-7138.0,-30450.0,Shareholder Returns,1.0,-1.0,-1.0
POWERGRID,Mar 2024,37290.0,-13114.0,-25903.0,Shareholder Returns,1.0,-1.0,-1.0
POWERGRID,Mar 2024,37290.0,-13114.0,-25903.0,Shareholder Returns,1.0,-1.0,-1.0
POWERGRID,TTM,,,,Mixed,,,
RECLTD,Mar 2013,-20059.0,152.0,16059.0,Distress Signal,-1.0,1.0,1.0
RECLTD,Mar 2014,-17244.0,136.0,16815.0,Distress Signal,-1.0,1.0,1.0
RECLTD,Mar 2015,-23898.0,151.0,23098.0,Distress Signal,-1.0,1.0,1.0
RECLTD,Mar 2016,-13278.0,-756.0,15291.0,Growth Funded by Debt,-1.0,-1.0,1.0
RECLTD,Mar 2017,6805.0,-101.0,-3947.0,Shareholder Returns,1.0,-1.0,-1.0
RECLTD,Mar 2018,-32510.0,46.0,28244.0,Distress Signal,-1.0,1.0,1.0
RECLTD,Mar 2019,-35866.0,457.0,35543.0,Distress Signal,-1.0,1.0,1.0
RECLTD,Mar 2020,-32712.0,121.0,33926.0,Distress Signal,-1.0,1.0,1.0
RECLTD,Mar 2021,-43512.0,861.0,42113.0,Distress Signal,-1.0,1.0,1.0
RECLTD,Mar 2022,-819.0,-287.0,68.0,Growth Funded by Debt,-1.0,-1.0,1.0
RECLTD,Mar 2023,-37360.0,-943.0,38123.0,Growth Funded by Debt,-1.0,-1.0,1.0
RECLTD,Mar 2024,-57723.0,-1831.0,59588.0,Growth Funded by Debt,-1.0,-1.0,1.0
RECLTD,TTM,,,,Mixed,,,
RELIANCE,Mar 2013,36918.0,-27601.0,408.0,Mixed,1.0,-1.0,1.0
RELIANCE,Mar 2014,43261.0,-73070.0,13713.0,Mixed,1.0,-1.0,1.0
RELIANCE,Mar 2015,34374.0,-64706.0,8444.0,Mixed,1.0,-1.0,1.0
RELIANCE,Mar 2016,38134.0,-36186.0,-3210.0,Shareholder Returns,1.0,-1.0,-1.0
RELIANCE,Mar 2017,49550.0,-66201.0,8617.0,Mixed,1.0,-1.0,1.0
RELIANCE,Mar 2018,71459.0,-68192.0,-2001.0,Shareholder Returns,1.0,-1.0,-1.0
RELIANCE,Mar 2019,42346.0,-94507.0,55906.0,Mixed,1.0,-1.0,1.0
RELIANCE,Mar 2020,94877.0,-72497.0,-2541.0,Shareholder Returns,1.0,-1.0,-1.0
RELIANCE,Mar 2021,26958.0,-142385.0,101904.0,Mixed,1.0,-1.0,1.0
RELIANCE,Mar 2022,110654.0,-109162.0,17289.0,Mixed,1.0,-1.0,1.0
RELIANCE,Mar 2023,115032.0,-93001.0,10455.0,Mixed,1.0,-1.0,1.0
RELIANCE,Mar 2024,158788.0,-113581.0,-16646.0,Shareholder Returns,1.0,-1.0,-1.0
RELIANCE,TTM,,,,Mixed,,,
SBILIFE,Mar 2013,1130.0,-227.0,-58.0,Shareholder Returns,1.0,-1.0,-1.0
SBILIFE,Mar 2014,166.0,-708.0,-58.0,Reinvestor,1.0,-1.0,-1.0
SBILIFE,Mar 2015,2711.0,-178.0,-117.0,Shareholder Returns,1.0,-1.0,-1.0
SBILIFE,Mar 2016,5778.0,-7204.0,-144.0,Shareholder Returns,1.0,-1.0,-1.0
SBILIFE,Mar 2017,8525.0,-9032.0,-144.0,Shareholder Returns,1.0,-1.0,-1.0
SBILIFE,Mar 2018,10395.0,-8910.0,-221.0,Shareholder Returns,1.0,-1.0,-1.0
SBILIFE,Mar 2019,13473.0,-13552.0,-241.0,Shareholder Returns,1.0,-1.0,-1.0
SBILIFE,Mar 2020,19299.0,-16986.0,-198.0,Shareholder Returns,1.0,-1.0,-1.0
SBILIFE,Mar 2021,23878.0,-19203.0,3.0,Mixed,1.0,-1.0,1.0
SBILIFE,Mar 2022,21852.0,-21611.0,-231.0,Shareholder Returns,1.0,-1.0,-1.0
SBILIFE,Mar 2023,28656.0,-30203.0,-415.0,Shareholder Returns,1.0,-1.0,-1.0
SBILIFE,Mar 2024,29122.0,-31221.0,-227.0,Shareholder Returns,1.0,-1.0,-1.0
SBILIFE,TTM,,,,Mixed,,,
SBIN,Mar 2013,24332.0,-2271.0,-4424.0,Shareholder Returns,1.0,-1.0,-1.0
SBIN,Mar 2014,19142.0,-791.0,3583.0,Mixed,1.0,-1.0,1.0
SBIN,Mar 2015,26297.0,-3424.0,-1553.0,Shareholder Returns,1.0,-1.0,-1.0
SBIN,Mar 2016,14477.0,-2747.0,4348.0,Mixed,1.0,-1.0,1.0
SBIN,Mar 2017,77406.0,-4572.0,-4196.0,Reinvestor,1.0,-1.0,-1.0
SBIN,Mar 2018,-96508.0,13053.0,5547.0,Distress Signal,-1.0,1.0,1.0
SBIN,Mar 2019,29556.0,220.0,448.0,Cash Accumulator,1.0,1.0,1.0
SBIN,Mar 2020,23929.0,-555.0,5430.0,Mixed,1.0,-1.0,1.0
SBIN,Mar 2021,89919.0,-3670.0,7143.0,Mixed,1.0,-1.0,1.0
SBIN,Mar 2022,57695.0,-2652.0,-3845.0,Shareholder Returns,1.0,-1.0,-1.0
SBIN,Mar 2023,-86014.0,-966.0,6386.0,Growth Funded by Debt,-1.0,-1.0,1.0
SBIN,Mar 2024,21632.0,-3476.0,-9896.0,Reinvestor,1.0,-1.0,-1.0
SBIN,TTM,,,,Mixed,,,
SHREECEM,Jun 2013,1260.0,-270.0,-982.0,Shareholder Returns,1.0,-1.0,-1.0
SHREECEM,Jun 2014,1401.0,-1234.0,-156.0,Shareholder Returns,1.0,-1.0,-1.0
SHREECEM,Jun 2015,1239.0,-990.0,-259.0,Shareholder Returns,1.0,-1.0,-1.0
SHREECEM,Mar 2016 9m,,,,Mixed,,,
SHREECEM,Mar 2017,2202.0,-2048.0,-167.0,Shareholder Returns,1.0,-1.0,-1.0
SHREECEM,Mar 2018,1879.0,-3595.0,1726.0,Mixed,1.0,-1.0,1.0
SHREECEM,Mar 2019,2080.0,-720.0,-1276.0,Shareholder Returns,1.0,-1.0,-1.0
SHREECEM,Mar 2020,3973.0,-5590.0,1581.0,Mixed,1.0,-1.0,1.0
SHREECEM,Mar 2021,4254.0,-2651.0,-1233.0,Shareholder Returns,1.0,-1.0,-1.0
SHREECEM,Mar 2022,2668.0,-2143.0,-849.0,Shareholder Returns,1.0,-1.0,-1.0
SHREECEM,Mar 2023,2569.0,-2405.0,-277.0,Shareholder Returns,1.0,-1.0,-1.0
SHREECEM,Mar 2024,3347.0,-1418.0,-1710.0,Shareholder Returns,1.0,-1.0,-1.0
SHREECEM,TTM,,,,Mixed,,,
SHRIRAMFIN,Mar 2013,-8359.0,-41.0,9060.0,Growth Funded by Debt,-1.0,-1.0,1.0
SHRIRAMFIN,Mar 2014,-4055.0,-112.0,5010.0,Growth Funded by Debt,-1.0,-1.0,1.0
SHRIRAMFIN,Mar 2015,-9611.0,-45.0,7836.0,Growth Funded by Debt,-1.0,-1.0,1.0
SHRIRAMFIN,Mar 2016,-5507.0,-36.0,2822.0,Growth Funded by Debt,-1.0,-1.0,1.0
SHRIRAMFIN,Mar 2017,-2677.0,-2.0,3017.0,Growth Funded by Debt,-1.0,-1.0,1.0
SHRIRAMFIN,Mar 2018,-13142.0,86.0,13014.0,Distress Signal,-1.0,1.0,1.0
SHRIRAMFIN,Mar 2019,-5535.0,-76.0,5550.0,Growth Funded by Debt,-1.0,-1.0,1.0
SHRIRAMFIN,Mar 2020,-2464.0,-55.0,4579.0,Growth Funded by Debt,-1.0,-1.0,1.0
SHRIRAMFIN,Mar 2021,-4239.0,-25.0,12226.0,Growth Funded by Debt,-1.0,-1.0,1.0
SHRIRAMFIN,Mar 2022,-8859.0,-34.0,8505.0,Growth Funded by Debt,-1.0,-1.0,1.0
SHRIRAMFIN,Mar 2023,-17625.0,5076.0,11820.0,Distress Signal,-1.0,1.0,1.0
SHRIRAMFIN,Mar 2024,-31101.0,-258.0,27609.0,Growth Funded by Debt,-1.0,-1.0,1.0
SHRIRAMFIN,TTM,,,,Mixed,,,
SIEMENS,Sep 2011,3.0,264.0,-196.0,Liquidating Assets,1.0,1.0,-1.0
SIEMENS,Sep 2014,608.0,130.0,-220.0,Liquidating Assets,1.0,1.0,-1.0
SIEMENS,Sep 2015,574.0,646.0,-245.0,Liquidating Assets,1.0,1.0,-1.0
SIEMENS,Sep 2016,513.0,237.0,-1614.0,Liquidating Assets,1.0,1.0,-1.0
SIEMENS,Sep 2017,573.0,1321.0,-285.0,Liquidating Assets,1.0,1.0,-1.0
SIEMENS,Sep 2018,100.0,-174.0,-305.0,Reinvestor,1.0,-1.0,-1.0
SIEMENS,Sep 2019,1273.0,-1135.0,-312.0,Shareholder Returns,1.0,-1.0,-1.0
SIEMENS,Sep 2020,720.0,871.0,-386.0,Liquidating Assets,1.0,1.0,-1.0
SIEMENS,Sep 2021,1422.0,-2389.0,-502.0,Shareholder Returns,1.0,-1.0,-1.0
SIEMENS,Sep 2022,978.0,-34.0,-392.0,Reinvestor,1.0,-1.0,-1.0
SIEMENS,Sep 2023,1400.0,-759.0,-450.0,Reinvestor,1.0,-1.0,-1.0
SIEMENS,Sep 2024,1670.0,-502.0,-523.0,Reinvestor,1.0,-1.0,-1.0
SUNPHARMA,Mar 2013,3357.0,-2375.0,-665.0,Reinvestor,1.0,-1.0,-1.0
SUNPHARMA,Mar 2014,3959.0,-2176.0,507.0,Mixed,1.0,-1.0,1.0
SUNPHARMA,Mar 2015,5616.0,-1502.0,-1187.0,Shareholder Returns,1.0,-1.0,-1.0
SUNPHARMA,Mar 2016,6686.0,-3949.0,-1889.0,Shareholder Returns,1.0,-1.0,-1.0
SUNPHARMA,Mar 2017,7082.0,-4186.0,-2285.0,Reinvestor,1.0,-1.0,-1.0
SUNPHARMA,Mar 2018,3907.0,-3104.0,-1539.0,Shareholder Returns,1.0,-1.0,-1.0
SUNPHARMA,Mar 2019,2196.0,-310.0,-2731.0,Reinvestor,1.0,-1.0,-1.0
SUNPHARMA,Mar 2020,6555.0,-2225.0,-5715.0,Shareholder Returns,1.0,-1.0,-1.0
SUNPHARMA,Mar 2021,6170.0,407.0,-5980.0,Liquidating Assets,1.0,1.0,-1.0
SUNPHARMA,Mar 2022,8985.0,-5556.0,-5193.0,Shareholder Returns,1.0,-1.0,-1.0
SUNPHARMA,Mar 2023,4959.0,-7220.0,2376.0,Mixed,1.0,-1.0,1.0
SUNPHARMA,Mar 2024,12135.0,-763.0,-6710.0,Shareholder Returns,1.0,-1.0,-1.0
SUNPHARMA,TTM,,,,Mixed,,,
TATACONSUM,Mar 2013,173.0,24.0,186.0,Cash Accumulator,1.0,1.0,1.0
TATACONSUM,Mar 2014,422.0,-1.0,-363.0,Reinvestor,1.0,-1.0,-1.0
TATACONSUM,Mar 2015,418.0,-207.0,-392.0,Shareholder Returns,1.0,-1.0,-1.0
TATACONSUM,Mar 2016,116.0,145.0,-282.0,Liquidating Assets,1.0,1.0,-1.0
TATACONSUM,Mar 2017,741.0,145.0,-816.0,Liquidating Assets,1.0,1.0,-1.0
TATACONSUM,Mar 2018,356.0,-31.0,-30.0,Reinvestor,1.0,-1.0,-1.0
TATACONSUM,Mar 2019,210.0,53.0,-224.0,Liquidating Assets,1.0,1.0,-1.0
TATACONSUM,Mar 2020,1082.0,-622.0,-308.0,Shareholder Returns,1.0,-1.0,-1.0
TATACONSUM,Mar 2021,1656.0,-346.0,-426.0,Shareholder Returns,1.0,-1.0,-1.0
TATACONSUM,Mar 2022,1516.0,-1317.0,-995.0,Shareholder Returns,1.0,-1.0,-1.0
TATACONSUM,Mar 2023,1461.0,-834.0,-714.0,Shareholder Returns,1.0,-1.0,-1.0
TATACONSUM,Mar 2024,1937.0,-1911.0,256.0,Mixed,1.0,-1.0,1.0
TATACONSUM,TTM,,,,Mixed,,,
TATAMOTORS,Mar 2013,22163.0,-22969.0,-1692.0,Shareholder Returns,1.0,-1.0,-1.0
TATAMOTORS,Mar 2014,36151.0,-27991.0,-3883.0,Shareholder Returns,1.0,-1.0,-1.0
TATAMOTORS,Mar 2015,35531.0,-36232.0,5201.0,Mixed,1.0,-1.0,1.0
TATAMOTORS,Mar 2016,37900.0,-36694.0,-3795.0,Shareholder Returns,1.0,-1.0,-1.0
TATAMOTORS,Mar 2017,30199.0,-39571.0,6205.0,Mixed,1.0,-1.0,1.0
TATAMOTORS,Mar 2018,23857.0,-25139.0,2012.0,Mixed,1.0,-1.0,1.0
TATAMOTORS,Mar 2019,18891.0,-20878.0,8830.0,Mixed,1.0,-1.0,1.0
TATAMOTORS,Mar 2020,26633.0,-33115.0,3390.0,Mixed,1.0,-1.0,1.0
TATAMOTORS,Mar 2021,29001.0,-25672.0,9904.0,Mixed,1.0,-1.0,1.0
TATAMOTORS,Mar 2022,14283.0,-4444.0,-3380.0,Reinvestor,1.0,-1.0,-1.0
TATAMOTORS,Mar 2023,35388.0,-15417.0,-26243.0,Shareholder Returns,1.0,-1.0,-1.0
TATAMOTORS,Mar 2024,67915.0,-22782.0,-37006.0,Shareholder Returns,1.0,-1.0,-1.0
TATAMOTORS,TTM,,,,Mixed,,,
TATAPOWER,Mar 2013,3286.0,-4026.0,-593.0,Shareholder Returns,1.0,-1.0,-1.0
TATAPOWER,Mar 2014,6483.0,-3609.0,-3265.0,Shareholder Returns,1.0,-1.0,-1.0
TATAPOWER,Mar 2015,5981.0,-3865.0,-2239.0,Shareholder Returns,1.0,-1.0,-1.0
TATAPOWER,Mar 2016,7415.0,-1805.0,-6183.0,Shareholder Returns,1.0,-1.0,-1.0
TATAPOWER,Mar 2017,7014.0,-7373.0,937.0,Mixed,1.0,-1.0,1.0
TATAPOWER,Mar 2018,6364.0,-1512.0,-4726.0,Shareholder Returns,1.0,-1.0,-1.0
TATAPOWER,Mar 2019,4574.0,-272.0,-5184.0,Shareholder Returns,1.0,-1.0,-1.0
TATAPOWER,Mar 2020,7375.0,-493.0,-5110.0,Shareholder Returns,1.0,-1.0,-1.0
TATAPOWER,Mar 2021,8345.0,993.0,-7603.0,Liquidating Assets,1.0,1.0,-1.0
TATAPOWER,Mar 2022,6693.0,-6250.0,-1183.0,Shareholder Returns,1.0,-1.0,-1.0
TATAPOWER,Mar 2023,7166.0,-7263.0,1341.0,Mixed,1.0,-1.0,1.0
TATAPOWER,Mar 2024,12596.0,-9027.0,-4497.0,Shareholder Returns,1.0,-1.0,-1.0
TATAPOWER,TTM,,,,Mixed,,,
TATASTEEL,Mar 2013,14035.0,-13099.0,-1780.0,Reinvestor,1.0,-1.0,-1.0
TATASTEEL,Mar 2014,13146.0,-15378.0,1015.0,Mixed,1.0,-1.0,1.0
TATASTEEL,Mar 2015,11880.0,-9021.0,-2617.0,Reinvestor,1.0,-1.0,-1.0
TATASTEEL,Mar 2016,11455.0,-8794.0,-4729.0,Reinvestor,1.0,-1.0,-1.0
TATASTEEL,Mar 2017,10824.0,-9490.0,-2579.0,Reinvestor,1.0,-1.0,-1.0
